id,title,genre
473033,Uncut Gems,"Drama,Thriller,Crime"
449749,The Leisure Seeker,"Drama,Romance,Adventure"
420817,Aladdin,"Adventure,Fantasy,Romance,Family"
147773,The Way Way Back,"Comedy,Drama"
11153,National Lampoon's Vacation,"Comedy,Adventure"
10994,White Oleander,Drama
565179,The First King,History
19236,Santa Sangre,"Horror,Mystery,Drama"
17358,My Name Ain't Johnny,"Crime,Drama"
38810,Dogtooth,Drama
10162,Waking Ned,Comedy
3073,Bud Abbott and Lou Costello Meet Frankenstein,"Comedy,Horror"
599281,Fear of Rain,"Thriller,Horror,Drama"
340613,The Wife,Drama
652,Troy,"Adventure,History,War,Action"
811634,The Monkey King: Reborn,"Animation,Action,Fantasy"
632666,Unpregnant,"Drama,Comedy"
517331,The Realm,"Thriller,Mystery,Drama"
371638,The Disaster Artist,"Comedy,Drama"
75258,Secret of the Wings,"Animation,Family,Fantasy,Adventure"
13459,Barbie in 'A Christmas Carol',"Animation,Family"
473,Pi,"Mystery,Drama,Thriller"
639721,The Addams Family 2,"Animation,Adventure,Comedy,Family"
123377,Pietà,Drama
58574,Sherlock Holmes: A Game of Shadows,"Adventure,Action,Crime,Mystery"
69315,Battlestar Galactica: Razor,"Science Fiction,Action,Drama,Thriller,TV Movie"
10986,The Taming of the Scoundrel,Comedy
9846,To Live and Die in L.A.,"Crime,Thriller,Action"
4192,Death on the Nile,Mystery
63831,The Kid with a Bike,Drama
291270,Anomalisa,"Animation,Drama,Romance,Comedy"
82693,Silver Linings Playbook,"Drama,Comedy,Romance"
8051,Punch-Drunk Love,"Comedy,Drama,Romance"
2100,The Last Castle,"Action,Drama,Thriller"
327,Brother,"Crime,Drama,Thriller"
206563,Trash,"Adventure,Crime,Drama,Thriller"
89636,Dragon Ball Z: Plan to Eradicate the Super Saiyans,"Action,Animation,Adventure"
48034,Little White Lies,"Comedy,Drama"
38438,Buffet Froid,"Comedy,Crime"
11897,How the West Was Won,Western
11316,Macbeth,"War,Drama"
8470,John Q,"Drama,Thriller,Crime"
1089,Point Break,"Action,Thriller,Crime"
9322,La Femme Nikita,"Action,Thriller"
276,The Edukators,"Drama,Comedy"
606954,I Hate Summer,Comedy
212778,Chef,Comedy
196024,The Keeper of Lost Causes,"Thriller,Mystery,Crime"
22383,The Professionals,"Western,Action,Adventure"
12914,Stargate: Continuum,"Adventure,Science Fiction,TV Movie"
249688,The End of the Tour,Drama
11634,Show Me Love,"Comedy,Romance,Drama"
109410,42,Drama
785538,7 Prisoners,"Drama,Crime"
532814,The Bad Seed,"Drama,Horror,Thriller"
11042,The Barbarian Invasions,"Comedy,Drama"
10590,We Were Soldiers,"Action,History,War"
2028,Say Anything...,"Romance,Comedy,Drama"
567604,Once Upon a Deadpool,"Comedy,Action,Adventure"
23483,Kick-Ass,"Action,Crime"
18912,Angst,"Crime,Drama,Horror,Thriller"
65,8 Mile,"Music,Drama"
759175,The Princess,"Fantasy,Action"
369523,The Tale,"Drama,TV Movie"
336843,Maze Runner: The Death Cure,"Science Fiction,Action,Adventure,Thriller"
19833,In the Loop,Comedy
13701,Immortal Beloved,"Drama,Music,Romance"
25300,I'm Not Scared,"Mystery,Drama,Thriller,Crime"
15400,Mickey's Once Upon a Christmas,"Animation,Family,Comedy"
11296,Birdy,Drama
4643,The Guardian,"Drama,Action"
335797,Sing,"Animation,Comedy,Family,Music"
308639,Dope,"Crime,Drama,Comedy"
16553,Little Manhattan,"Comedy,Romance"
7972,Before the Devil Knows You're Dead,"Crime,Drama,Thriller"
2323,Field of Dreams,"Drama,Fantasy,Comedy"
711,Finding Forrester,Drama
267,Live Flesh,"Drama,Thriller,Romance"
506281,The World to Come,"Romance,Drama,Western"
36950,You Don't Know Jack,"Drama,TV Movie"
25736,The Postman Always Rings Twice,"Crime,Drama,Mystery,Romance,Thriller"
5488,"I'm a Cyborg, but That's OK","Drama,Comedy,Romance"
1682,Mothra vs. Godzilla,"Action,Adventure,Science Fiction"
696806,The Adam Project,"Action,Adventure,Comedy,Science Fiction"
507076,Climax,"Drama,Horror,Music"
324560,Brimstone,"Western,Mystery,Thriller,Drama"
27725,High Sierra,"Action,Adventure,Crime,Drama,Thriller"
19703,A Wednesday!,"Drama,Thriller"
19123,La Chèvre,"Comedy,Crime,Adventure"
11177,Mask,Drama
8697,Who Am I?,"Adventure,Action,Comedy,Thriller"
408,Snow White and the Seven Dwarfs,"Fantasy,Animation,Family"
394374,At the End of the Tunnel,"Crime,Thriller"
365942,The Space Between Us,"Romance,Adventure,Science Fiction,Drama"
353728,Closet Monster,Drama
272878,Max,"Adventure,Drama"
11462,Suspicion,"Mystery,Romance,Thriller"
1924,Superman,"Science Fiction,Action,Adventure"
401,Garden State,"Comedy,Drama,Romance"
302429,Strange Magic,"Music,Animation,Family,Fantasy"
157370,Kill Your Darlings,"Drama,Romance,Thriller"
727745,The Kissing Booth 3,"Romance,Comedy"
340027,Brain on Fire,Drama
30159,I Confess,"Crime,Drama,Thriller"
8428,Pump Up the Volume,"Music,Drama"
1259,Notes on a Scandal,"Drama,Romance"
441829,Team Thor: Part 2,"Science Fiction,Comedy,Fantasy"
31587,Scarecrow,Drama
11050,Terms of Endearment,"Drama,Comedy"
5693,Hoosiers,"Drama,Family"
157832,Calvary,Drama
11815,The Fly,"Drama,Horror,Science Fiction"
617762,The Electrical Life of Louis Wain,"Drama,History,Comedy"
12579,The Woman Next Door,"Drama,Romance"
11687,The Visitors,"Fantasy,Comedy"
10537,The Doors,"Music,Drama"
10340,Lady and the Tramp,"Family,Animation,Romance"
1807,Elephant,"Crime,Drama"
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Adventure,Family,Fantasy"
799876,The Outfit,"Crime,Drama,Thriller"
46829,Barney's Version,"Comedy,Drama"
12545,Jesus Christ Superstar,"Music,History,Drama"
11934,The Hudsucker Proxy,"Comedy,Drama"
1443,The Virgin Suicides,"Drama,Romance"
641662,Pieces of a Woman,Drama
468225,The Starling,Drama
302401,Snowden,"Drama,History,Crime,Thriller"
203801,The Man from U.N.C.L.E.,"Comedy,Action,Adventure"
77495,Sleep Tight,"Thriller,Horror"
23169,Remember Me,"Drama,Romance"
13925,Luxo Jr.,"Animation,Comedy"
468198,The Place,"Drama,Thriller,Mystery"
20410,Scooby-Doo and the Alien Invaders,"Animation,Family,Comedy,Mystery,Science Fiction,Adventure,Fantasy"
16608,The Proposition,"Action,Adventure,Crime,Drama,Thriller,Western"
9769,Lolita,Drama
8619,Master and Commander: The Far Side of the World,"Adventure,Drama,War"
1555,The Spanish Apartment,"Drama,Comedy,Romance"
430447,Mary and The Witch's Flower,"Fantasy,Adventure,Animation"
351339,Anthropoid,"History,Thriller,War"
321741,Concussion,"Drama,History"
103332,Ruby Sparks,"Comedy,Romance,Fantasy,Drama"
15906,Barbie and the Magic of Pegasus 3-D,"Animation,Family,Romance"
14412,Body Heat,"Crime,Thriller,Romance"
277217,Descendants,"Family,Music,Adventure,Comedy,Fantasy,TV Movie"
14533,Gia,"Romance,Drama"
11620,Quo Vadis,"Drama,History,Romance"
8095,Cleopatra,"Drama,History,Romance"
6173,Read My Lips,"Crime,Drama,Romance,Thriller"
508,Love Actually,"Comedy,Romance,Drama"
239563,St. Vincent,Comedy
1730,Inland Empire,"Drama,Horror,Mystery,Fantasy"
886,The Cincinnati Kid,Drama
310307,The Founder,"Drama,History"
9787,Lords of Dogtown,Drama
18299,Love in the Afternoon,"Comedy,Crime,Drama,Romance"
18240,The Proposal,"Comedy,Romance,Drama"
437033,Toc Toc,Comedy
290250,The Nice Guys,"Comedy,Crime,Action"
129533,Barbie: The Princess & The Popstar,"Family,Animation"
13928,Knick Knack,"Animation,Family,Comedy"
418680,Goodbye Christopher Robin,"Family,History,Drama"
2769,An American in Paris,"Comedy,Music,Romance"
365045,Heidi,"Adventure,Family"
283552,The Light Between Oceans,"Drama,Romance"
5916,The Getaway,"Action,Crime,Thriller"
102651,Maleficent,"Fantasy,Adventure,Action,Family,Romance"
10545,The Hunchback of Notre Dame,"Drama,Animation,Family"
9316,Ong Bak: Muay Thai Warrior,"Action,Thriller"
8092,This Boy's Life,Drama
1637,Speed,"Action,Adventure,Crime"
241,Natural Born Killers,"Crime,Thriller,Drama"
651070,A Fall from Grace,"Drama,Fantasy,Thriller"
370755,Paterson,"Comedy,Drama,Romance"
315011,Shin Godzilla,"Action,Science Fiction,Horror"
209276,Starred Up,Drama
120605,The Punisher: Dirty Laundry,"Drama,Action,Thriller"
102899,Ant-Man,"Science Fiction,Action,Adventure"
12144,The Land Before Time,"Family,Animation,Adventure"
10895,Pinocchio,"Animation,Family"
9464,Buffalo '66,"Drama,Romance,Comedy"
624,Easy Rider,"Adventure,Drama"
718032,Licorice Pizza,"Drama,Comedy"
524434,Eternals,"Science Fiction,Action,Adventure"
11075,Audition,"Horror,Mystery,Drama,Thriller"
173,"20,000 Leagues Under the Sea","Adventure,Drama,Family,Fantasy,Science Fiction"
568467,Ammonite,"Romance,Drama"
455207,Crazy Rich Asians,"Comedy,Drama,Romance"
282631,The Admiral: Roaring Currents,"War,Action,Drama,History"
10644,The Unbearable Lightness of Being,"Comedy,Romance,Drama"
606679,The High Note,"Romance,Comedy,Music,Drama"
527435,The Christmas Chronicles,"Comedy,Adventure,Family,Fantasy"
248933,The Dark Valley,"Drama,Thriller"
45094,Conviction,Drama
17443,...And Justice for All,"Crime,Drama,Thriller"
3291,"Good Night, and Good Luck.","Drama,History"
570131,Love at Second Sight,"Comedy,Drama,Romance,Fantasy"
461615,MFKZ,"Science Fiction,Animation,Action,Crime"
127373,What Maisie Knew,Drama
17264,The Black Stallion,"Family,Adventure"
14072,Rab Ne Bana Di Jodi,"Comedy,Drama,Romance"
927,Gremlins,"Fantasy,Horror,Comedy"
860,WarGames,"Thriller,Science Fiction,Drama"
440642,The Spacewalker,"Adventure,Drama,History,Thriller"
16211,The Sons of Katie Elder,Western
5698,The Great Train Robbery,"Crime,Action,Western"
593660,My Brother Chases Dinosaurs,"Comedy,Family"
152584,Blue Is the Warmest Color,"Romance,Drama"
78480,Monsieur Lazhar,"Drama,Comedy"
14292,Miracle,"Drama,History"
1440,Little Children,"Drama,Romance,Comedy"
1103,Escape from New York,"Science Fiction,Action"
522241,The Courier,"Thriller,History,Drama"
505954,T-34,"War,Action,Drama,History"
393519,Raw,"Drama,Horror"
10653,The Seven Year Itch,"Comedy,Romance"
461955,Rakka,"Action,Science Fiction,Horror"
429191,A Fantastic Woman,Drama
546,Transamerica,Drama
269494,A Hard Day,"Action,Crime,Thriller"
254201,The Absent One,Thriller
3053,The Fearless Vampire Killers,"Comedy,Horror"
9802,The Rock,"Action,Adventure,Thriller"
3293,Pirates of Silicon Valley,Drama
615665,Holidate,"Comedy,Romance"
197950,The Connection,"Action,Crime,Thriller"
59474,Cazuza: Time Doesn't Stop,"Drama,Music,History"
26748,Lone Star,"Drama,Mystery,Romance"
567189,Tom Clancy's Without Remorse,"Action,Thriller"
328387,Nerve,"Mystery,Adventure,Crime"
4727,Le Gendarme de Saint-Tropez,Comedy
661914,One Night in Miami...,Drama
19971,The Little Girl Who Lives Down the Lane,"Drama,Mystery,Thriller"
657,From Russia with Love,"Action,Thriller,Adventure"
445,Caché,"Mystery,Drama,Thriller"
399121,An Officer and a Spy,"History,Drama,Thriller"
12143,Bad Lieutenant,"Crime,Drama"
7485,Shooter,"Action,Drama,Mystery,Thriller,Crime"
4104,Benny & Joon,"Comedy,Drama"
1623,Brubaker,"Crime,Drama"
116149,Paddington,"Comedy,Adventure,Family"
30890,Radio Days,"Comedy,Drama,Music"
8764,Top Secret!,Comedy
2007,Lorenzo's Oil,Drama
1900,Traffic,"Thriller,Drama,Crime"
382399,High Strung,"Music,Romance,Drama"
211052,Miss Violence,Drama
5335,Theorem,"Mystery,Drama"
2671,Ringu,"Horror,Thriller"
468,My Own Private Idaho,"Drama,Adventure"
636565,Rose Island,"Comedy,Adventure"
64720,Take Shelter,"Thriller,Drama,Horror"
8053,The Three Burials of Melquiades Estrada,"Adventure,Crime,Drama,Mystery,Western"
556678,Emma.,"Comedy,Romance"
485166,Amanda,Drama
270400,Breathe,Drama
501633,Invisibles,"Comedy,Drama"
472451,Boy Erased,Drama
91417,Dragons: Gift of the Night Fury,"Animation,Comedy,Adventure,Family"
38397,"The Legend of Al, John and Jack","Comedy,Crime"
22536,Thirst,"Drama,Horror,Thriller"
10497,Bitter Moon,"Thriller,Drama,Romance"
9281,Witness,"Crime,Drama,Romance,Thriller"
926,Galaxy Quest,"Comedy,Science Fiction,Adventure"
18971,Rosencrantz & Guildenstern Are Dead,"Comedy,Drama"
1581,The Holiday,"Comedy,Romance"
734265,Love Hard,"Comedy,Romance"
127517,Disconnect,"Drama,Thriller"
79113,A Princess for Christmas,"Comedy,Family,TV Movie,Romance"
43539,The Next Three Days,"Romance,Drama,Thriller,Crime"
11636,New Police Story,"Action,Thriller,Crime,Drama"
9631,The Negotiator,"Action,Crime,Drama,Thriller"
1584,School of Rock,"Comedy,Music,Family"
13920,Radio,Drama
909,Meet Me in St. Louis,"Comedy,Drama,Romance,Family"
9393,Before the Fall,Drama
811367,22 vs. Earth,"Family,Comedy,Fantasy,Animation"
588921,AINBO: Spirit of the Amazon,"Adventure,Animation,Family,Fantasy"
11000,The Birdcage,Comedy
429197,Vice,"Drama,History,Comedy"
172106,Jappeloup,Drama
103328,Holy Motors,"Drama,Fantasy"
33613,The Girl Who Kicked the Hornet's Nest,"Action,Thriller,Crime,Mystery"
778,Monsieur Hulot's Holiday,Comedy
412202,Handsome Devil,Drama
77877,The Lucky One,"Drama,Romance"
43959,Soul Surfer,"Family,Drama"
12259,Sholay,Action
44115,127 Hours,"Adventure,Drama,Thriller"
14886,The Last Detail,"Comedy,Drama"
13633,Bad Boys,"Crime,Drama,Thriller"
9675,Sideways,"Comedy,Drama,Romance"
348089,Grease Live,"TV Movie,Music"
11797,Fright Night,"Comedy,Horror"
9994,The Great Mouse Detective,"Animation,Family,Adventure,Mystery"
4512,The Assassination of Jesse James by the Coward Robert Ford,"Action,Drama,Western"
722913,Malcolm & Marie,"Drama,Romance"
28384,Husbands and Wives,"Romance,Comedy,Drama"
17187,The Emperor's Club,Drama
1547,The Lost Boys,"Horror,Comedy"
293,A River Runs Through It,"Drama,Family"
287947,Shazam!,"Action,Comedy,Fantasy"
614488,Street Flow,"Drama,Crime"
103731,Mud,Drama
3033,Gods and Monsters,Drama
579583,The King of Staten Island,"Comedy,Drama"
15060,Futurama: Into the Wild Green Yonder,"Animation,Comedy,Science Fiction,TV Movie"
838,American Graffiti,"Comedy,Drama"
300,The Science of Sleep,"Comedy,Drama,Fantasy"
505600,Booksmart,Comedy
14135,Bad Boy Bubby,"Crime,Drama,Comedy"
8982,The Protector,"Action,Crime,Drama,Thriller"
232,Rumble Fish,"Action,Crime,Drama"
528888,Dolemite Is My Name,"Drama,Comedy,History"
507086,Jurassic World Dominion,"Adventure,Action,Science Fiction"
156700,The Kings of Summer,"Comedy,Drama"
414453,Columbus,Drama
10868,The Accused,Drama
7980,The Lovely Bones,"Fantasy,Drama"
760883,Blood Red Sky,"Horror,Thriller,Action"
567609,Ready or Not,"Comedy,Horror,Thriller"
127380,Finding Dory,"Adventure,Animation,Comedy,Family"
56292,Mission: Impossible - Ghost Protocol,"Action,Thriller,Adventure"
483,Wild at Heart,"Comedy,Crime,Thriller"
716612,Spencer,Drama
297556,Justice League: Throne of Atlantis,"Science Fiction,Action,Animation,Adventure"
251519,Son of Batman,"Animation,Action,Adventure"
15765,What's Love Got to Do with It,"Drama,Music"
82684,Chasing Mavericks,Drama
13580,The Spy Who Came in from the Cold,"Drama,Thriller"
664413,365 Days,"Romance,Drama"
7326,Juno,"Comedy,Drama,Romance"
508101,Plus One,"Romance,Comedy,Drama"
369972,First Man,"History,Drama"
364051,The Innocents,"Drama,History"
9696,Ichi the Killer,"Action,Crime,Horror"
9606,Metropolis,"Animation,Science Fiction"
236028,Castello Cavalcanti,Comedy
15015,Barbie as Rapunzel,"Animation,Family"
8469,Animal House,Comedy
333352,Eye in the Sky,"Drama,Thriller,War"
5919,The Towering Inferno,"Action,Drama,Thriller"
1374,Rocky IV,Drama
597208,Nightmare Alley,"Crime,Drama,Thriller"
558582,First Cow,"Drama,Western"
459950,Feed,Drama
82633,Lawless,"Crime,Drama,Western"
43347,Love & Other Drugs,"Drama,Comedy,Romance"
36955,True Lies,"Action,Thriller"
24589,Dug's Special Mission,"Animation,Comedy,Family"
18861,Naruto: Guardians of the Crescent Moon Kingdom,"Adventure,Animation,Action"
836225,The Exorcism of God,Horror
458737,First Reformed,Drama
17379,Last Holiday,"Adventure,Comedy,Drama"
13378,Mickey's Twice Upon a Christmas,"Animation,Family"
11770,Shaolin Soccer,"Action,Comedy"
1643,Last Tango in Paris,"Drama,Romance"
526,Ladyhawke,"Adventure,Comedy,Drama,Fantasy"
470333,Hearts Beat Loud,"Music,Drama,Comedy,Family"
445651,The Darkest Minds,"Science Fiction,Action,Drama,Romance,Adventure,Thriller"
388399,Patriots Day,"Action,Crime,Drama,History,Thriller"
250734,Far from the Madding Crowd,"Drama,Romance"
302946,The Accountant,"Crime,Thriller,Drama"
1694,Re-Animator,"Science Fiction,Comedy,Horror"
525183,Paddleton,"Comedy,Drama"
26039,Point Blank,"Crime,Thriller,Drama"
1987,Benny's Video,"Crime,Drama,Thriller"
62204,Quest for Fire,"Adventure,Drama"
11224,Cinderella,"Family,Fantasy,Animation,Romance"
556803,The Princess Switch,Romance
366564,Comment c'est Loin,Comedy
10514,The Andromeda Strain,"Science Fiction,Thriller"
2742,Naked Lunch,"Crime,Drama"
236735,Marshland,Thriller
457799,"Extremely Wicked, Shockingly Evil and Vile",Crime
2054,Mr. Holland's Opus,"Drama,Music,Family"
332283,Mary Shelley,"Drama,Romance"
13550,The Changeling,Horror
11336,The Dead Zone,"Thriller,Horror,Science Fiction"
118,Charlie and the Chocolate Factory,"Adventure,Comedy,Family,Fantasy"
367544,The Spirit of Christmas,"Romance,Drama,Fantasy,TV Movie"
10974,Armour of God,"Adventure,Action,Comedy"
9905,Shallow Grave,"Crime,Thriller"
1485,Get Carter,"Crime,Thriller"
651,M*A*S*H,"Comedy,Drama,War"
524348,The Report,"Thriller,Drama"
524251,I See You,"Thriller,Mystery,Horror,Crime"
84199,The First Time,"Drama,Comedy,Romance"
11527,Excalibur,"Adventure,Fantasy"
8293,Howards End,"Drama,Romance"
378,Raising Arizona,"Comedy,Crime"
732450,Batman: Soul of the Dragon,"Animation,Action,Adventure,Crime,Fantasy"
391757,Never Back Down: No Surrender,"Drama,Action"
233063,Suck Me Shakespeer,Comedy
49948,Fantasia 2000,"Animation,Family,Music"
381356,Five,Comedy
228970,Wild,Drama
615774,Scooby-Doo! Return to Zombie Island,"Animation,Comedy,Family,Adventure"
452187,Le Brio,"Drama,Comedy"
18254,Reds,"Drama,History,Romance"
13320,Funny Face,"Music,Comedy,Romance"
62211,Monsters University,"Animation,Family"
12502,Silkwood,"Drama,Thriller"
644,A.I. Artificial Intelligence,"Drama,Science Fiction,Adventure"
56020,Radiofreccia,"Drama,Music"
21542,Love Don't Co$t a Thing,"Comedy,Drama,Family,Romance"
11831,Amistad,"Drama,History,Mystery"
11337,Stardust Memories,"Comedy,Drama,Romance"
9427,The Full Monty,Comedy
8653,The Isle,"Drama,Thriller"
604,The Matrix Reloaded,"Adventure,Action,Thriller,Science Fiction"
745881,The Medium,"Horror,Thriller"
29987,Facing Windows,"Drama,Romance"
11219,The Trouble with Harry,"Comedy,Mystery,Thriller"
10217,The Sweet Hereafter,Drama
398,Capote,"Crime,Drama"
53487,This Must Be the Place,Drama
16729,Don't Move,"Drama,Romance"
14943,Crows Zero,Action
11975,The Rainmaker,"Drama,Crime,Thriller"
10339,Moby Dick,"Adventure,Drama"
8079,Om Shanti Om,"Comedy,Thriller,Drama"
883,Coffee and Cigarettes,"Comedy,Drama"
174,Star Trek VI: The Undiscovered Country,"Science Fiction,Action,Adventure,Thriller"
56648,The Toy,"Comedy,Drama"
11509,Silverado,Western
408508,Blue Jay,"Drama,Romance"
39105,Dragon Ball Z: Bojack Unbound,"Action,Animation,Science Fiction"
254320,The Lobster,"Comedy,Drama,Romance"
11973,Thirteen Days,"Drama,History,Thriller"
11893,Runaway Train,"Action,Thriller,Drama,Adventure"
11085,Mutiny on the Bounty,"Adventure,Drama,History"
10439,Hocus Pocus,"Comedy,Family,Fantasy"
7299,Equilibrium,"Action,Science Fiction,Thriller"
581032,News of the World,"Drama,Western,Adventure,Action"
103747,The Angels' Share,"Drama,Comedy"
74306,God Bless America,"Comedy,Drama"
13989,24: Redemption,"Action,Adventure,Crime"
1662,State of Grace,"Drama,Crime,Thriller"
931,Don't Look Now,"Thriller,Drama,Horror"
412117,The Secret Life of Pets 2,"Adventure,Animation,Comedy,Family"
36658,X2,"Adventure,Action,Science Fiction"
14030,"Hello, Dolly!","Comedy,Romance,Music"
9450,Brassed Off,"Comedy,Romance,Drama"
7270,Matchstick Men,"Comedy,Drama,Crime,Thriller"
1090,The Thirteenth Floor,"Thriller,Science Fiction,Mystery"
256835,Toy Story That Time Forgot,"Animation,Family,Adventure,Comedy"
37347,Fort Apache,Western
10536,The Italian Job,"Action,Crime,Comedy,Thriller"
847,Willow,"Action,Adventure,Fantasy"
582873,Martin Eden,"Romance,Drama"
11257,A Room with a View,"Drama,Romance"
7304,Running Scared,"Action,Crime,Drama,Thriller"
924,Dawn of the Dead,"Action,Horror"
926899,The House,"Animation,Drama,Comedy,Horror,Fantasy"
648579,The Unbearable Weight of Massive Talent,"Action,Comedy,Crime"
101731,The Magic of Belle Isle,"Comedy,Drama"
31906,The Beguiled,"Drama,Thriller,War,Western"
11576,"It's a Mad, Mad, Mad, Mad World","Action,Adventure,Comedy,Crime"
8408,Day of the Dead,"Horror,Thriller,Drama"
281,Strange Days,"Crime,Drama,Science Fiction,Thriller"
458253,Missing Link,"Family,Animation,Comedy,Adventure,Fantasy"
22201,Gunfight at the O.K. Corral,Western
11454,Manhunter,"Crime,Horror,Thriller"
348893,Boyka: Undisputed IV,"Action,Drama"
341744,Truman,"Drama,Comedy"
77887,Hawaiian Vacation,"Animation,Family,Comedy"
6418,Hotel Chevalier,"Drama,Romance"
500849,Boys Cry,"Crime,Drama"
17917,Oliver!,"Drama,Family,Music"
13785,Best in Show,Comedy
4946,The Swimming Pool,"Crime,Drama"
2907,The Addams Family,"Comedy,Fantasy"
533,Wallace & Gromit: The Curse of the Were-Rabbit,"Adventure,Animation,Comedy,Family"
12225,Cashback,"Drama,Comedy,Romance"
11447,The Son's Room,Drama
754,Face/Off,"Action,Crime,Science Fiction,Thriller"
402897,The Death of Stalin,"Comedy,Drama,History"
300669,Don't Breathe,"Thriller,Horror"
858815,Photocopier,"Drama,Mystery,Thriller"
718633,Bruised,Drama
587301,School Life,"Drama,Comedy"
399057,The Killing of a Sacred Deer,"Drama,Thriller,Mystery"
24163,As Tears Go By,"Drama,Crime,Romance"
9555,Rabbit-Proof Fence,"Adventure,Drama,History"
22855,Superman/Batman: Public Enemies,"Science Fiction,Animation,Action,Adventure,Family"
12335,Bedknobs and Broomsticks,"Adventure,Fantasy,Comedy,Family,Music"
1382,Me and You and Everyone We Know,"Comedy,Drama"
561,Constantine,"Fantasy,Action,Horror"
525686,Mi Prima La Sexóloga,Comedy
332872,Julieta,"Drama,Romance"
744,Top Gun,"Action,Drama"
646207,The Ice Road,"Action,Thriller"
487611,Conviction,Drama
13909,She Wore a Yellow Ribbon,Western
9812,Thursday,Thriller
2604,Born on the Fourth of July,"Drama,War"
1890,Children of a Lesser God,"Drama,Romance"
619264,The Platform,"Drama,Science Fiction,Thriller"
501907,A Beautiful Day in the Neighborhood,"Drama,History"
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),"Action,Crime"
733156,Sightless,"Thriller,Horror"
433945,Tokyo Ghoul,"Action,Drama,Thriller"
374475,Toni Erdmann,"Comedy,Drama"
348668,A Conspiracy of Faith,"Crime,Drama,Mystery,Thriller"
85739,ACAB : All Cops Are Bastards,"Action,Drama,Crime"
14752,Dil Chahta Hai,"Drama,Romance"
755,From Dusk Till Dawn,"Horror,Action,Thriller,Crime"
325690,The Legendary Giulia and Other Miracles,Comedy
10220,Rounders,"Drama,Crime"
1073,Arlington Road,"Crime,Drama,Thriller,Mystery"
18533,Bronson,"Drama,Action,Crime"
9533,Red Dragon,"Horror,Thriller"
942,Lethal Weapon 2,"Action,Adventure,Comedy,Crime,Thriller"
864,Cool Runnings,"Comedy,Adventure,Drama"
1024,Heavenly Creatures,"Drama,Fantasy"
160588,Blue Jasmine,Drama
87093,Big Eyes,Drama
15767,Godzilla: Final Wars,"Action,Adventure,Science Fiction,Fantasy,Thriller"
11121,Tess,"Drama,Romance"
4464,Seabiscuit,"Drama,History"
402900,Ocean's Eight,"Crime,Comedy,Action"
91342,Barbie in A Mermaid Tale 2,"Animation,Family"
62177,Brave,"Animation,Adventure,Comedy,Family,Action,Fantasy"
16938,Black Christmas,"Horror,Mystery,Thriller"
16153,Alice Doesn't Live Here Anymore,"Drama,Romance"
11971,Much Ado About Nothing,"Drama,Comedy,Romance"
11571,Journey to the Center of the Earth,"Adventure,Fantasy,Family"
10753,Police Story 2,"Action,Crime,Thriller"
664031,Out of My League,"Romance,Comedy"
379686,Space Jam: A New Legacy,"Family,Animation,Comedy,Science Fiction"
43923,It's Kind of a Funny Story,"Comedy,Drama"
22826,The Monster,Comedy
3170,Bambi,"Animation,Drama,Family"
646,Dr. No,"Adventure,Action,Thriller"
534338,An Interview with God,"Drama,Mystery"
1715,The Cider House Rules,Drama
604578,Spontaneous,"Comedy,Horror"
394741,Stan & Ollie,"Comedy,Drama"
337556,Emerald Green,Fantasy
33583,The Decameron,"History,Drama,Comedy"
11696,The Exchange Student,Comedy
9766,Gridiron Gang,"Drama,Action,Crime"
2623,An Officer and a Gentleman,"Drama,Romance"
1985,The Constant Gardener,"Drama,Mystery,Thriller"
446354,The Post,"Drama,History"
338967,Zombieland: Double Tap,"Horror,Comedy"
26973,Pretty Baby,Drama
12476,The Hidden,"Horror,Science Fiction,Thriller"
563,Starship Troopers,"Adventure,Action,Thriller,Science Fiction"
465914,If Beale Street Could Talk,"Romance,Drama"
263109,Shaun the Sheep Movie,"Family,Animation,Comedy,Adventure"
48714,The Big Shave,"Drama,Horror"
14506,The Adventures of Baron Munchausen,"Action,Adventure,Comedy,Fantasy,Family"
505706,The Golden Glove,"Drama,Thriller,Crime,Horror"
246355,Saw,"Crime,Horror,Thriller"
33680,Grand Hotel,"Drama,Romance"
9542,The Hitcher,"Horror,Action,Thriller"
276907,Legend,"Crime,Thriller"
11690,Bloodsport,"Action,Drama"
30675,Planet Hulk,"Science Fiction,Animation,Action"
11360,Dumbo,"Animation,Family"
6968,The Baader Meinhof Complex,"Action,Crime,Drama,History,Thriller"
534259,Blinded by the Light,"Drama,Comedy"
298382,The Dressmaker,"Drama,Comedy,Western"
16007,Death Note,"Fantasy,Mystery,Thriller"
130150,Labor Day,Drama
73532,Le Havre,"Drama,Comedy"
14070,Ghajini,"Action,Romance,Thriller"
1958,8 Women,"Comedy,Thriller,Mystery"
35,The Simpsons Movie,"Animation,Comedy,Family"
555561,The Invisible Witness,"Thriller,Mystery"
528949,The Photographer of Mauthausen,"Drama,History,Thriller"
340357,April and the Extraordinary World,"Thriller,Adventure,Animation,Comedy,Fantasy,Science Fiction"
36657,X-Men,"Adventure,Action,Science Fiction"
14139,Timecrimes,"Science Fiction,Thriller"
12919,Can't Buy Me Love,"Drama,Comedy,Romance"
1771,Captain America: The First Avenger,"Action,Adventure,Science Fiction"
508791,The Sun Is Also a Star,"Romance,Drama"
